Cust_No,avg_order_size,avg_order_freq,crossbuy,multichannel,per_sale,tenure,return_rate,married,own_home,household_size,loyalty_card,income,age,avg_mktg_cnt,zip_code,segment
1115,13.33333333,4.5,1,2,0.0,3,0.2,1,1,8,1,35,21,5.333333333,20016,3
1116,34.798,2.083333333,4,2,0.055555556,14,0.0,1,1,8,1,130,56,18.64285714,19087,3
1117,43.66666667,0.352941177,2,2,0.0,1,0.0,0,1,1,1,85,50,51.0,20110,6
1118,29.33333333,1.846153846,4,1,0.0,4,0.352982955,1,1,7,1,140,38,31.0,20866,6
1119,89.0,0.142857143,1,1,0.0,4,0.0,1,0,5,0,75,42,3.75,23185,5
1120,32.5,0.333333333,3,1,0.142857143,40,0.0,0,0,1,0,125,62,2.1,8620,1
1121,39.5,0.083333333,1,1,0.0,6,0.0,0,1,6,1,160,29,11.83333333,8318,2
1122,40.14025974,3.85,4,1,0.017857143,14,0.180519607,0,0,1,0,95,42,22.85714286,19020,2
1123,15.4375,0.615384615,1,2,0.0,13,0.0,0,0,5,1,45,21,2.846153846,21074,3
1124,25.2,2.083333333,3,2,0.0,10,0.16031746,1,1,1,0,45,21,15.2,22192,3
1125,18.2,0.208333333,2,1,0.0,20,0.5,1,0,6,1,35,72,3.65,20155,3
1126,22.92179487,1.857142857,4,3,0.0,11,0.157167627,1,1,5,1,45,30,7.0,22102,3
1127,20.75801887,4.076923077,4,1,0.119402985,11,0.312632081,1,1,7,1,55,21,9.272727273,20901,3
1128,42.63636364,3.666666667,3,2,0.0,2,0.55010661,1,0,5,1,130,21,10.5,8053,2
1129,39.0,0.125,1,1,0.0,2,0.0,1,1,2,1,170,21,23.0,21136,6
1130,44.0,1.0,1,1,0.0,2,0.0,1,0,2,0,115,41,2.5,22193,2
1131,23.2,0.833333333,1,2,0.0,2,0.318965517,0,0,1,0,60,92,15.5,21117,3
1132,21.50671642,3.722222222,3,2,0.1,14,0.373711787,0,0,8,1,105,49,12.92857143,19446,3
1133,43.85714286,0.304347826,2,1,0.0,9,0.0,0,1,1,0,145,21,11.0,21015,2
1134,38.0,0.375,1,1,0.0,6,0.0,0,0,5,0,90,23,4.333333333,8554,2
1135,15.184375,0.842105263,3,3,0.25,40,0.4157234,1,0,1,1,170,66,0.775,20008,1
1136,41.49,0.3125,2,1,0.2,23,0.0,1,1,2,1,150,62,2.217391304,8619,1
1137,111.78,0.217391304,3,1,0.5,40,0.107264269,1,1,1,0,90,39,3.75,21234,5
1138,17.25431035,3.625,2,3,0.181818182,19,0.514064452,0,1,1,0,145,68,14.31578947,20194,3
1139,29.26046512,5.375,5,2,0.192982456,28,0.211492609,1,1,3,0,110,21,13.35714286,19046,1
1140,25.54772727,2.588235294,4,2,0.090909091,19,0.149897696,1,1,1,1,35,47,11.05263158,8724,3
1141,19.42380952,1.909090909,3,2,0.583333333,40,0.28928659,1,1,4,1,125,21,7.175,21113,1
1142,41.9,0.476190476,1,2,0.0,4,0.0,0,0,5,1,125,21,22.5,20171,2
1143,31.33333333,0.6,1,1,0.0,1,0.0,0,0,1,0,150,21,24.0,21224,6
1144,25.41666667,3.818181818,4,1,0.0,6,0.265105386,0,1,6,0,95,79,19.33333333,21136,3
1145,26.33333333,1.0,1,2,0.0,3,0.0,0,1,1,0,35,21,5.0,8648,3
1146,39.66666667,0.428571429,1,1,0.0,7,1.0,1,0,1,1,80,46,2.571428571,20816,2
1147,98.0,0.125,1,1,0.0,2,0.0,1,0,2,1,115,21,17.0,19053,5
1148,33.2904,6.944444444,6,2,0.136842105,18,0.070530844,1,1,8,1,85,67,27.44444444,23185,6
1149,36.1,0.714285714,4,1,0.0,25,0.048753463,0,1,3,0,70,24,6.0,21212,1
1150,40.0,0.125,1,1,0.0,8,0.0,0,0,2,1,160,21,3.875,20723,2
1151,34.8375,0.470588235,3,2,0.0,6,0.0,1,1,4,0,160,45,12.16666667,21234,3
1152,20.85483871,2.583333333,1,1,0.0,12,0.62103635,0,0,3,0,155,66,4.916666667,19087,3
1153,53.66666667,0.25,2,1,0.0,4,0.0,1,1,1,0,50,50,21.0,20176,2
1154,19.1962963,2.25,4,2,0.176470588,13,0.15338607,1,1,1,0,50,21,8.307692308,21075,3
1155,39.21428571,0.538461539,2,1,0.0,8,0.180327869,0,1,4,1,35,78,12.875,8648,2
1156,24.59,1.666666667,1,2,0.25,7,0.406262708,0,1,6,1,60,63,2.857142857,21228,3
1157,41.625,0.4,3,1,0.0,5,0.0,0,0,5,1,95,21,20.8,8540,2
1158,22.13125,4.8,4,3,0.2,15,0.671138097,0,1,8,1,95,21,3.533333333,22182,3
1159,37.66666667,3.0,2,1,0.0,2,0.0,1,0,4,1,35,21,5.0,20912,2
1160,18.07142857,0.35,2,1,0.333333333,40,0.387351779,1,0,2,1,35,21,0.9,8034,1
1161,30.34391892,2.466666667,5,3,0.051724138,29,0.026275357,1,0,4,1,55,21,11.68965517,20854,1
1162,69.0,0.083333333,1,1,0.0,2,0.0,1,0,3,1,35,65,22.5,8048,2
1163,23.375,0.421052632,2,1,0.2,29,0.0,1,1,1,0,60,21,4.206896552,8360,1
1164,42.9037037,3.0,5,2,0.102564103,22,0.283516057,1,0,1,1,35,82,17.27272727,20110,2
1165,31.20294118,1.133333333,3,2,0.1,21,0.055613159,1,0,2,1,100,26,2.476190476,20003,1
1166,43.08333333,0.272727273,1,1,0.0,20,0.096518375,0,1,4,1,35,21,3.6,20147,2
1167,36.66666667,0.5,3,1,0.111111111,6,0.0,1,0,3,1,35,22,18.5,22207,3
1168,13.325,0.6,2,2,0.666666667,40,0.874921826,1,1,1,0,90,21,1.5,21157,1
1169,131.3166667,0.166666667,3,1,0.0,15,0.0,0,0,1,1,110,25,5.866666667,22315,5
1170,27.88461539,1.3,2,1,0.0,9,0.245517241,0,1,3,0,145,33,11.22222222,20147,3
1171,39.75740741,1.588235294,2,2,0.0,1,0.174204667,1,1,1,0,55,21,297.0,22204,0
1172,22.6671875,4.266666667,5,2,0.136363636,30,0.09788378,1,0,1,0,65,21,6.966666667,21401,1
1173,66.8,0.5,2,1,0.0,8,0.0,0,1,1,1,35,88,8.125,21014,2
1174,28.09615385,1.368421053,4,2,0.045454546,19,0.161533196,1,1,1,1,90,21,8.368421053,8757,3
1175,28.59358974,3.9,6,2,0.173913044,11,0.365870062,0,1,1,1,35,22,19.0,20910,3
1176,18.615,6.666666667,2,1,0.285714286,7,0.210717164,0,1,1,1,55,21,6.142857143,18966,3
1177,40.3475,1.111111111,4,1,0.076923077,18,0.327157817,0,0,1,0,40,52,12.44444444,19027,2
1178,12.5,2.0,1,1,0.0,2,0.0,1,1,7,0,130,21,3.0,20853,3
1179,36.0,2.272727273,5,2,0.0,9,0.153888889,0,1,6,1,35,95,25.22222222,8034,6
1180,15.7356,0.892857143,4,2,0.0,24,0.228780599,1,1,3,1,130,82,2.375,22152,1
1181,135.0,0.111111111,1,1,0.0,6,0.0,1,0,1,1,35,23,9.833333333,22407,5
1182,25.0,0.076923077,1,1,0.0,13,0.0,0,1,8,1,80,81,1.461538462,23233,3
1183,25.06652174,6.764705882,5,2,0.175824176,13,0.124191282,0,0,1,0,125,92,36.23076923,19083,6
1184,29.5,1.0,1,1,0.0,1,0.0,0,1,5,1,35,21,13.0,21122,3
1185,43.49315069,3.173913044,4,1,0.043478261,18,0.128818898,1,0,4,1,35,58,22.0,21210,2
1186,39.84285714,0.388888889,2,2,0.333333333,26,0.179275726,1,0,4,1,175,53,5.846153846,8106,1
1187,28.3125,0.695652174,2,1,0.0,24,0.075055188,1,0,2,1,115,35,3.708333333,20181,1
1188,42.475,0.133333333,1,2,0.0,6,0.0,0,0,5,0,35,21,3.833333333,19006,2
1189,79.0,0.035714286,1,1,0.0,16,0.0,1,1,1,0,145,21,5.5,20015,2
1190,11.8,0.714285714,1,1,0.0,8,1.0,0,1,1,1,130,61,2.125,20111,3
1191,8.75,1.333333333,1,1,0.0,1,1.0,0,1,3,1,35,42,20.0,20724,3
1192,23.69761905,1.235294118,4,2,0.0625,6,0.080277303,1,1,1,1,100,21,23.5,20906,3
1193,48.63970588,2.0,3,2,0.03125,10,0.035676493,0,1,1,1,35,21,28.5,20850,6
1194,29.83802817,2.730769231,3,3,0.0,20,0.013688931,1,0,3,1,135,39,3.5,22102,1
1195,39.0,0.1,1,1,0.0,6,0.0,1,0,2,0,35,21,14.33333333,8234,2
1196,20.5,0.347826087,2,1,0.0,19,0.62195122,1,1,1,1,45,21,3.473684211,21207,3
1197,38.18846154,0.722222222,5,1,0.1,24,0.138986806,1,0,1,1,60,72,2.708333333,23113,1
1198,44.0,0.076923077,1,1,0.0,12,0.0,0,1,1,0,35,39,4.333333333,19087,2
1199,12.24545455,0.611111111,4,2,0.5,40,0.637713437,1,0,5,1,65,83,0.45,8002,1
1200,27.634,1.923076923,3,3,0.125,28,0.134616776,0,0,1,0,70,21,1.178571429,8055,1
1201,32.4,0.454545455,5,1,0.0,15,0.0,0,1,7,0,165,53,6.733333333,19002,3
1202,35.09375,0.484848485,2,1,0.0,3,0.606411398,0,1,1,1,130,21,37.33333333,8060,6
1203,34.5625,0.695652174,2,2,0.0,6,0.0,0,1,8,0,60,50,28.66666667,22202,6
1204,44.0,0.5,1,1,0.0,5,0.0,1,0,3,0,50,72,3.8,20016,2
1205,47.59354839,1.631578947,4,1,0.125,28,0.0,0,0,5,0,95,63,9.535714286,22701,2
1206,18.88888889,1.285714286,1,2,0.0,1,0.0,0,0,1,1,105,50,74.0,8534,6
1207,42.5,0.111111111,1,1,0.0,8,0.0,0,1,1,1,155,49,12.125,21136,2
1208,99.95,0.25,1,1,0.0,2,0.0,0,0,1,1,35,54,9.0,21061,5
1209,37.5,0.076923077,1,1,0.0,8,0.0,0,0,7,0,35,57,6.375,21771,2
1210,10.70714286,0.466666667,2,2,0.333333333,40,0.320213476,1,0,7,1,55,80,0.425,21236,1
1211,24.28571429,0.875,3,3,0.0,1,0.347058824,0,1,2,0,150,81,31.0,22015,6
1212,19.53571429,0.28,1,1,0.0,19,0.714808044,0,1,3,1,90,93,3.421052632,20816,3
1213,19.2,0.3125,2,1,0.5,40,0.848958333,1,0,1,1,105,21,1.275,21113,1
1214,31.25,2.0,1,1,0.0,2,0.0,0,1,1,1,35,66,2.5,8550,3
1215,20.85555556,1.875,4,1,0.208333333,40,0.519978689,1,0,7,0,35,85,8.45,8210,1
1216,22.81111111,0.5,2,1,0.5,29,0.214320507,1,0,1,0,35,37,2.551724138,22301,1
1217,18.0,0.666666667,1,1,0.0,3,0.0,1,1,8,1,35,35,6.666666667,22030,3
1218,24.5,0.142857143,1,1,0.0,6,0.0,0,1,1,1,70,21,2.333333333,19124,3
1219,77.49615385,0.722222222,4,3,0.076923077,19,0.0,0,0,2,1,35,59,6.368421053,20124,2
1220,40.3,0.217391304,3,2,0.0,9,0.0,0,0,4,1,35,21,7.777777778,8755,2
1221,22.4,0.625,2,1,0.0,6,0.0,1,1,1,1,100,21,8.5,21044,3
1222,34.3125,0.533333333,3,2,0.0,11,0.0,0,1,2,1,35,21,9.090909091,21234,3
1223,16.475,5.5,4,2,0.055555556,1,0.26566423,0,1,1,0,90,79,38.0,22207,6
1224,60.39285714,0.538461539,5,1,0.076923077,29,0.081608516,0,1,2,0,35,21,9.827586207,19027,2
1225,38.46333333,1.25,3,2,0.076923077,12,0.0,0,1,2,1,105,53,11.25,21117,2
1226,25.2,0.263157895,2,1,0.333333333,23,0.341269841,1,0,5,1,90,21,2.173913043,20194,1
1227,29.0,1.0,1,1,0.0,1,0.0,0,1,1,1,35,57,2.0,22032,3
1228,35.45,1.333333333,4,1,0.190476191,40,0.042313117,1,1,3,1,35,67,5.975,19002,1
1229,24.995,5.555555556,5,2,0.142857143,17,0.041208242,0,1,1,1,35,41,24.88235294,21236,3
1230,34.28823529,0.80952381,2,1,0.214285714,40,0.0,1,0,1,1,35,62,3.625,19147,1
1231,31.3475,2.222222222,5,3,0.083333333,34,0.083977989,1,0,2,1,115,73,9.558823529,22039,1
1232,26.08333333,1.2,4,3,0.315789474,40,0.07827476,1,0,4,1,175,26,6.025,22306,1
1233,37.36875,1.0,2,1,0.0,1,0.471650778,0,0,1,0,35,21,39.0,20147,6
1234,53.245,2.5,1,1,0.0,4,0.535261527,1,1,3,1,105,21,17.0,22066,2
1235,28.21428571,3.5,3,2,0.0,3,0.248101266,0,1,5,0,175,74,18.0,8046,3
1236,10.9,0.52631579,1,1,0.0,17,0.825688073,1,1,1,1,35,54,0.705882353,19002,3
1237,49.70689655,0.935483871,3,3,0.0,24,0.242108914,0,0,1,1,100,63,11.5,21042,2
1238,31.21728395,3.115384615,5,3,0.018181818,26,0.287886578,1,0,1,0,110,21,12.61538462,19096,1
1239,24.66666667,0.166666667,3,1,0.0,5,0.0,0,1,7,1,35,21,7.4,8759,3
1240,30.615625,1.0,5,2,0.037037037,36,0.11381035,1,0,1,1,100,21,6.944444444,8048,1
1241,33.44968554,14.45454546,7,2,0.408759124,14,0.163655166,0,0,2,1,35,87,28.07142857,8234,6
1242,9.38,1.0,2,1,0.5,9,0.0,0,1,8,0,165,68,0.777777778,22209,3
1243,14.975,0.2,1,1,1.0,40,0.0,1,0,5,1,155,62,1.35,8003,1
1244,55.85714286,0.35,2,2,0.0,19,0.432225064,0,0,1,1,145,21,1.421052632,21157,2
1245,48.0,1.666666667,3,2,0.0,3,0.245833333,1,0,1,1,95,21,6.0,20910,2
1246,15.5,0.115384615,1,1,0.0,15,0.634408602,0,1,1,1,35,21,3.733333333,22193,3
1247,28.3,1.0,2,1,0.0,5,1.123674912,1,1,1,0,35,21,8.8,21042,3
1248,44.5,0.5,1,1,0.0,4,0.0,0,1,5,0,75,21,5.5,20815,2
1249,23.0,1.0,2,1,0.0,1,0.0,1,1,8,0,50,89,10.0,20016,3
1250,33.5,0.666666667,1,2,0.0,4,0.0,0,1,5,1,35,63,6.0,22181,3
1251,50.5,0.117647059,2,1,0.5,25,0.0,1,0,1,1,95,91,1.84,22701,2
1252,6.2375,0.222222222,1,1,1.0,40,0.0,1,1,1,1,160,22,0.925,20186,1
1253,40.75,0.090909091,1,2,0.0,13,0.0,0,0,6,0,150,41,4.153846154,21136,2
1254,23.35735294,2.615384615,4,2,0.083333333,2,0.278851602,0,1,4,1,95,43,62.5,21054,6
1255,24.5,0.55,3,1,0.1,10,0.0,0,1,1,1,50,31,14.3,21774,3
1256,23.58333333,0.6,1,1,0.0,7,1.0,0,1,1,1,35,51,15.42857143,22602,3
1257,18.75,4.0,2,1,0.0,1,0.613333333,0,1,1,0,85,72,36.0,20853,6
1258,24.9,0.476190476,1,1,0.0,17,1.0,1,1,7,1,85,44,7.705882353,8215,3
1259,29.43541667,1.0,4,1,0.0,13,0.0,1,1,7,1,50,77,16.15384615,8742,3
1260,24.05555556,0.5625,3,1,0.0,14,0.0,0,1,1,1,60,40,8.142857143,8816,3
1261,29.0,0.444444444,2,2,0.0,12,0.443965517,1,1,7,1,150,27,12.91666667,19038,3
1262,23.20074627,3.941176471,5,1,0.037037037,10,0.036668918,1,1,2,1,65,21,31.3,8620,6
1263,74.975,2.0,4,2,0.055555556,4,0.0,0,0,3,0,110,53,57.5,8753,6
1264,26.375,0.631578947,3,2,0.0,4,0.186413902,0,1,1,0,55,31,11.25,8610,3
1265,35.92857143,0.583333333,1,1,0.0,10,0.155069583,1,1,4,0,95,79,2.8,23113,3
1266,18.0,0.25,1,1,0.0,8,0.972222222,1,0,1,0,35,51,2.25,21784,3
1267,7.181818182,0.578947368,1,1,0.0,9,2.898734177,0,1,7,1,35,47,10.77777778,8050,3
1268,41.375,1.066666667,3,2,0.142857143,18,0.358006042,0,1,1,1,145,50,6.5,8094,2
1269,28.11111111,0.9,1,1,0.0,10,0.375296443,0,1,1,1,65,53,4.4,20151,3
1270,9.666666667,1.5,1,1,0.0,3,0.0,0,1,1,0,35,48,1.666666667,20175,3
1271,49.71428571,0.35,2,2,0.0,16,0.0,0,0,1,1,35,21,3.125,21228,2
1272,45.63928571,0.823529412,2,1,0.076923077,30,0.053212301,1,0,1,1,175,21,3.433333333,8742,1
1273,28.55434783,1.916666667,4,2,0.166666667,20,0.188808527,1,1,5,1,105,21,2.65,20015,1
1274,69.625,0.6,2,1,0.0,9,0.47636146,0,1,1,1,35,64,7.444444444,8721,2
1275,15.1875,0.888888889,2,2,0.0,9,0.489711934,1,1,1,0,105,45,11.33333333,8361,3
1276,6.583333333,0.375,1,1,0.0,5,0.0,0,1,1,0,70,75,3.0,19010,3
1277,22.98333333,1.875,2,2,0.0,14,0.567802756,0,1,8,0,70,92,16.57142857,8002,3
1278,29.16296296,1.0,3,1,0.08,21,0.0,1,0,1,0,35,52,9.619047619,22311,1
1279,23.89583333,1.333333333,2,3,0.071428571,29,0.139494333,1,0,1,0,70,97,7.793103448,22181,1
1280,68.55,0.666666667,4,2,0.0,14,0.0,0,1,4,1,35,21,8.642857143,22305,2
1281,62.0,0.333333333,2,1,0.0,6,0.0,0,1,2,0,35,29,2.833333333,21209,2
1282,25.875,0.695652174,3,1,0.0,21,0.263285024,1,1,4,1,140,45,8.904761905,19002,3
1283,43.0,0.333333333,1,1,0.0,9,2.744186047,0,0,4,1,145,88,11.22222222,22039,2
1284,48.71428571,0.4375,2,3,0.0,10,0.123167155,1,1,2,0,35,21,5.1,22003,2
1285,24.25,0.363636364,2,1,0.0,5,0.0,0,1,1,0,35,48,11.2,19103,3
1286,39.0,0.2,1,1,0.0,3,0.0,1,1,1,1,35,28,6.0,21122,2
1287,46.66666667,0.15,2,1,0.0,16,0.0,0,0,1,1,115,43,2.5625,19446,2
1288,29.5,0.076923077,1,1,0.0,3,0.0,1,1,1,1,35,70,2.333333333,8094,3
1289,21.84409449,6.684210526,2,1,0.295774648,40,0.242556413,1,1,1,1,90,77,8.85,21236,1
1290,31.22,1.25,4,1,0.277777778,40,0.144058296,1,1,1,1,50,21,5.425,22192,1
1291,25.32631579,1.1875,2,1,0.16,40,0.269638404,1,0,1,0,100,21,6.0,21014,1
1292,26.10625,3.2,3,3,0.379310345,20,0.400965605,0,1,8,0,35,21,12.1,8244,3
1293,50.0,0.428571429,2,2,0.0,5,0.0,0,1,1,0,35,59,10.2,21234,2
1294,23.75,0.173913044,1,1,0.0,9,0.410526316,0,1,5,1,35,66,2.111111111,22701,3
1295,12.66666667,3.0,5,1,0.105263158,15,0.445614035,1,1,4,1,35,21,11.2,8648,3
1296,25.05952381,4.2,5,2,0.047619048,7,0.0,0,1,3,1,35,50,4.571428571,21117,3
1297,38.0,0.0625,1,1,0.0,16,0.0,1,0,2,0,100,21,1.0,20002,2
1298,73.33333333,0.142857143,1,1,0.0,13,0.0,0,1,1,1,170,40,4.846153846,8046,2
1299,28.92285714,1.75,3,1,0.181818182,24,0.323866443,1,0,1,1,115,21,8.166666667,20176,1
1300,22.4537037,0.9,3,1,0.761904762,40,0.163876289,1,0,3,0,35,71,4.175,19027,1
1301,82.0,0.105263158,1,1,0.5,25,0.0,0,0,1,0,45,48,4.08,22901,2
1302,17.0,0.166666667,1,1,0.0,7,0.0,0,1,7,1,50,21,4.0,20817,3
1303,30.08333333,0.461538462,2,2,0.4,23,0.0,1,1,3,1,35,62,2.347826087,20905,1
1304,25.39,0.384615385,1,1,0.2,19,0.0,0,1,5,1,110,21,0.736842105,21144,3
1305,30.3,0.2,1,1,0.0,12,0.739273927,0,1,5,1,85,29,2.5,22043,3
1306,20.83333333,0.260869565,2,1,0.0,22,0.88,1,0,1,1,35,36,4.272727273,20852,3
1307,24.5,0.2,1,2,0.0,15,0.0,1,1,5,0,90,80,3.533333333,22202,3
1308,17.46122449,5.444444444,5,2,0.192307692,17,0.302711548,0,1,1,0,35,82,11.17647059,20817,3
1309,50.07142857,0.205882353,2,1,0.0,20,0.393723253,0,0,3,0,35,40,5.65,22015,2
1310,12.0,0.3,1,1,0.0,19,0.5,0,1,1,1,35,66,2.157894737,8077,3
1311,21.21428571,2.333333333,3,1,0.0,2,0.195286195,0,1,5,0,35,67,13.0,19087,3
1312,51.59090909,0.846153846,3,2,0.0,14,0.0,0,0,3,1,115,67,5.142857143,22101,2
1313,66.0,0.466666667,2,2,0.0,9,0.170995671,0,0,1,1,35,83,10.88888889,20816,2
1314,18.33125,2.666666667,4,1,0.0,6,1.347880441,0,1,7,1,35,30,27.33333333,22202,3
1315,15.96428571,2.0,2,1,0.0,2,0.523489933,0,0,8,1,35,30,12.0,22901,3
1316,25.25,0.190476191,1,1,0.0,13,0.0,0,1,1,1,160,21,2.0,21114,3
1317,46.87254902,3.0,5,2,0.034482759,19,0.130098306,0,0,6,1,35,90,13.47368421,8057,2
1318,35.83333333,1.0,2,1,0.0,3,0.0,0,1,2,1,35,53,5.666666667,19103,3
1319,24.0,0.357142857,3,2,0.0,15,0.25,0,1,1,1,35,21,8.0,22554,3
1320,31.16666667,0.666666667,2,1,0.0,9,0.556149733,1,1,1,0,40,31,7.0,22206,3
1321,42.99642857,0.451612903,4,2,0.25,36,0.196029571,1,0,2,1,110,38,6.222222222,8033,1
1322,29.0,0.034482759,1,1,0.0,22,0.0,1,0,3,0,50,87,1.227272727,21029,1
1323,33.00408163,1.53125,4,2,0.033333333,26,0.34179446,1,0,1,1,35,21,15.88461538,20007,1
1324,26.0,0.192307692,2,2,0.0,9,0.192307692,1,0,3,1,35,61,11.77777778,20832,3
1325,41.57142857,0.291666667,3,1,0.0,19,0.0,1,0,5,1,80,21,2.684210526,21093,2
1326,69.0,0.047619048,1,1,0.0,4,0.0,1,0,5,1,120,21,6.0,21701,2
1327,22.0,1.0,1,1,0.0,6,0.5,1,1,5,0,145,21,4.0,23233,3
1328,57.25,0.181818182,1,1,0.0,4,0.0,1,1,3,0,50,23,13.75,21012,2
1329,26.36363636,0.846153846,3,1,0.0,14,0.055172414,0,0,1,1,35,50,7.642857143,18940,3
1330,26.215625,0.888888889,3,2,0.0,18,0.069138157,1,1,6,0,85,69,4.333333333,22151,3
1331,44.0,0.5,4,1,0.0,7,0.0,1,1,3,1,50,77,13.28571429,8085,2
1332,31.55555556,0.428571429,3,2,0.0,7,0.487676056,1,1,1,0,35,21,6.571428571,21784,3
1333,29.51755952,5.6,6,3,0.07,28,0.472670626,1,1,4,1,120,23,27.03571429,22042,1
1334,29.4,0.147058824,2,1,0.0,1,0.0,1,0,4,0,35,70,37.0,21131,6
1335,37.83333333,0.230769231,1,2,0.0,12,0.0,0,0,5,1,35,21,4.75,8088,2
1336,16.5,0.047619048,1,1,0.0,18,0.0,1,0,8,1,35,89,0.944444444,20817,3
1337,46.975,0.181818182,1,2,0.5,40,0.0,0,1,1,0,160,28,0.375,20176,1
1338,16.5,0.428571429,1,1,0.0,6,0.0,0,1,1,1,35,25,5.5,8088,3
1339,29.94444444,1.125,2,2,0.0,3,0.163265306,0,1,4,1,55,72,58.33333333,19010,6
1340,27.42943262,9.4,5,3,0.170454546,33,0.342051169,1,0,6,1,150,21,12.51515152,20136,1
1341,25.15,0.764705882,2,2,0.2,30,0.749350054,1,0,5,1,60,53,1.033333333,23185,1
1342,30.48135593,3.470588235,5,3,0.192982456,13,0.0,0,1,1,0,90,45,7.769230769,21146,3
1343,22.73196721,9.384615385,4,2,0.072463768,15,0.296217503,0,1,1,0,50,33,13.53333333,20832,3
1344,35.08636364,1.434782609,2,3,0.838709677,40,0.06477523,0,0,1,1,50,36,4.075,22191,1
1345,37.66666667,0.333333333,1,2,0.0,9,0.0,0,0,4,1,35,21,6.333333333,21208,2
1346,32.5,0.538461539,4,2,0.111111111,33,0.479120879,1,0,1,1,110,21,5.121212121,23229,1
1347,34.0,0.052631579,1,1,0.0,16,0.0,0,1,1,1,35,21,1.1875,8701,3
1348,58.0,1.0,1,2,0.0,2,0.0,1,1,2,0,160,21,7.5,22209,2
1349,35.0,0.75,2,1,0.0,1,0.704761905,1,0,1,1,175,89,33.0,8742,6
1350,17.0,0.083333333,1,1,0.0,13,1.0,1,1,1,1,90,30,2.692307692,19154,3
1351,26.86,1.041666667,1,2,0.111111111,20,0.203201787,1,0,3,1,90,33,4.75,20850,3
1352,164.0,0.25,1,1,0.0,1,0.0,1,0,4,1,55,76,23.0,21157,5
1353,15.18181818,0.916666667,2,2,0.0,7,0.413173653,1,1,4,0,80,21,8.714285714,20850,3
1354,21.73518519,6.75,5,2,0.166666667,5,0.185652211,0,1,8,1,35,21,14.6,20136,3
1355,18.0,0.4,1,1,0.0,7,0.5,1,1,5,1,35,47,5.857142857,22041,3
1356,38.0,0.142857143,1,1,0.0,8,0.0,0,0,1,1,120,63,2.625,19046,2
1357,39.5,0.2,1,1,0.0,3,0.0,0,0,1,1,35,21,6.333333333,8318,2
1358,32.7,0.208333333,2,2,0.0,5,0.26911315,0,1,4,1,55,42,10.0,21204,3
1359,18.39344262,6.777777778,4,1,0.0,4,0.43627451,0,1,3,0,35,76,49.25,8098,6
1360,20.0,0.375,1,1,0.666666667,35,0.0,1,0,1,1,45,29,1.142857143,8724,1
1361,34.00492958,10.14285714,4,2,0.049180328,8,0.096485597,0,1,1,1,105,46,34.375,8550,6
1362,27.41666667,0.285714286,2,2,0.0,7,0.0,0,1,5,0,35,21,13.14285714,20814,3
1363,40.5,0.75,4,1,0.0,4,0.0,0,0,1,0,120,44,15.5,8204,2
1364,56.5,0.210526316,1,1,0.0,10,0.0,0,1,1,1,140,79,3.1,21157,2
1365,49.71428571,0.411764706,3,1,0.0,1,0.0,1,0,1,1,35,21,91.0,8628,0
1366,27.41666667,4.0,5,2,0.272727273,23,0.01266464,1,0,1,0,60,21,4.782608696,8080,1
1367,47.79117647,1.7,3,3,0.142857143,12,0.330481876,0,0,5,1,135,58,14.66666667,22405,2
1368,40.375,0.380952381,2,1,0.0,14,0.191950464,0,0,3,1,110,21,6.428571429,21093,2
1369,26.90909091,2.444444444,1,1,0.0,2,1.006756757,0,1,4,1,45,71,67.5,20817,6
1370,28.65384615,2.166666667,2,2,0.0,6,0.279194631,0,1,8,0,95,53,13.16666667,20016,3
1371,15.78571429,0.35,3,2,0.0,9,0.0,0,0,1,1,35,57,6.666666667,19119,3
1372,22.13461539,0.65,2,3,0.3,5,0.100781929,0,1,8,0,120,57,17.0,8003,3
1373,9.666666667,3.0,1,1,0.0,2,0.5,0,1,6,1,115,21,8.0,8690,3
1374,26.56764706,4.25,5,2,0.238095238,9,0.473209344,0,0,2,0,45,21,12.66666667,8360,3
1375,28.496875,0.666666667,3,1,0.1,33,0.216580765,1,1,1,0,40,21,5.212121212,20817,1
1376,34.8,1.25,2,1,0.0,4,0.0,0,0,4,1,85,51,26.25,19053,6
1377,16.525,0.875,3,1,0.571428571,40,0.055975794,1,0,1,0,140,21,1.75,22204,1
1378,23.0,0.095238095,1,1,0.0,9,0.0,0,1,1,1,135,77,4.555555556,22033,3
1379,73.125,1.333333333,3,1,0.0,4,0.0,0,0,1,0,35,35,27.5,22192,2
1380,34.94565217,2.875,2,1,0.0,8,0.0,1,0,1,1,145,41,16.5,8540,3
1381,30.44186047,1.264705882,4,2,0.0,17,0.13368984,0,1,1,1,35,25,10.29411765,22203,3
1382,30.0,0.2,1,1,0.0,1,0.0,0,0,1,0,35,44,15.0,22312,3
1383,19.10714286,1.944444444,4,2,0.0625,14,0.704672897,1,1,2,0,50,58,15.21428571,8060,3
1384,23.875,0.2,2,1,0.0,2,0.308900524,1,1,7,1,130,63,35.0,21236,6
1385,33.41428571,0.7,4,3,0.142857143,8,0.0,0,1,1,1,70,21,7.0,21157,3
1386,15.0,0.166666667,1,1,0.0,6,0.0,0,1,4,0,80,21,4.666666667,8022,3
1387,36.76402778,4.8,5,3,0.032258065,11,0.07480138,0,1,4,1,35,35,13.54545455,22151,2
