"customer_id","revenue","number_of_orders","recency_days","purchase","zip_code","recency_score_indep","frequency_score_indep","monetary_score_indep","rfm_score_indep","recency_score_seq","frequency_score_seq","monetary_score_seq","rfm_score_seq"
416,113.5,2,124,0,22602,4,2,2,"422",4,1,5,"415"
417,91.95,2,236,0,23229,3,2,2,"322",3,2,3,"323"
418,34,1,897,1,22206,1,1,1,"111",1,1,2,"112"
419,65,2,300,0,22903,2,2,2,"222",2,2,3,"223"
420,94.85,4,68,0,8107,4,3,2,"432",4,2,1,"421"
421,49,1,656,0,20895,1,1,1,"111",1,1,3,"113"
422,202.5,5,640,0,20852,1,3,3,"133",1,5,3,"153"
423,370,9,64,0,8021,5,4,4,"544",5,3,3,"533"
424,249.58,7,264,0,20191,3,4,4,"344",3,4,2,"342"
425,39.5,2,384,0,20744,2,2,1,"221",2,2,1,"221"
426,39,1,662,0,21158,1,1,1,"111",1,1,2,"112"
427,56,1,759,0,19446,1,1,1,"111",1,1,4,"114"
428,2608.95,47,1,0,20910,5,5,5,"555",5,5,5,"555"
429,58,1,146,0,20879,4,1,1,"411",4,1,3,"413"
430,505,9,237,0,20853,3,4,4,"344",3,4,5,"345"
431,268,2,225,0,20151,3,2,4,"324",3,2,5,"325"
432,129,1,952,0,22901,1,1,3,"113",1,1,5,"115"
433,317.2,10,325,0,22181,2,4,4,"244",2,5,2,"252"
434,258,5,457,0,19020,2,3,4,"234",2,4,4,"244"
435,1094.15,34,26,0,8088,5,5,5,"555",5,5,2,"552"
436,78.5,2,281,0,21207,2,2,2,"222",2,2,4,"224"
437,58,2,138,1,21401,4,2,1,"421",4,1,3,"413"
438,79.95,1,831,0,21093,1,1,2,"112",1,1,5,"115"
439,113.5,3,273,0,20878,3,2,2,"322",3,2,4,"324"
440,24.9,2,583,0,22191,1,2,1,"121",1,3,1,"131"
441,49,1,486,0,21114,2,1,1,"211",2,1,3,"213"
442,79,4,375,0,8724,2,3,2,"232",2,3,1,"231"
443,560,6,95,0,20132,4,3,5,"435",4,2,5,"425"
444,42.45,2,66,0,22308,4,2,1,"421",4,1,2,"412"
445,371.7,12,103,1,21015,4,4,4,"444",4,4,1,"441"
446,574.7,12,12,0,8096,5,4,5,"545",5,3,5,"535"
447,34,1,260,0,21702,3,1,1,"311",3,1,2,"312"
448,25,1,565,0,20194,2,1,1,"211",2,1,1,"211"
449,308,12,137,0,22182,4,4,4,"444",4,4,1,"441"
450,195,2,257,1,22901,3,2,3,"323",3,2,5,"325"
451,371.5,9,19,0,20008,5,4,4,"544",5,3,3,"533"
452,291,7,94,0,22204,4,4,4,"444",4,3,3,"433"
453,111,4,144,0,8226,4,3,2,"432",4,2,2,"422"
454,136,2,629,0,8234,1,2,3,"123",1,3,5,"135"
455,527.85,11,345,0,20191,2,4,4,"244",2,5,3,"253"
456,49,1,397,0,21012,2,1,1,"211",2,1,3,"213"
457,104,5,202,0,19115,4,3,2,"432",4,2,1,"421"
458,1308.2,20,216,1,20852,3,5,5,"355",3,5,5,"355"
459,197.95,3,300,0,18901,2,2,3,"223",2,3,5,"235"
460,294,4,274,0,21131,3,3,4,"334",3,3,5,"335"
461,44,1,319,0,19067,2,1,1,"211",2,1,3,"213"
462,280.5,7,257,0,20170,3,4,4,"344",3,4,3,"343"
463,542.35,11,345,1,22301,2,4,5,"245",2,5,4,"254"
464,30,1,321,1,20874,2,1,1,"211",2,1,2,"212"
465,1680.35,45,120,1,22310,4,5,5,"455",4,5,4,"454"
466,538.89,18,255,0,20814,3,5,5,"355",3,5,2,"352"
467,39,1,405,0,20016,2,1,1,"211",2,1,3,"213"
468,1291.45,45,218,1,8005,3,5,5,"355",3,5,5,"355"
469,87,2,28,0,20015,5,2,2,"522",5,1,4,"514"
470,426,7,115,0,19446,4,4,4,"444",4,3,4,"434"
471,45.5,1,267,0,21042,3,1,1,"311",3,1,3,"313"
472,241.5,8,154,0,20853,4,4,4,"444",4,3,2,"432"
473,149.5,3,662,0,19446,1,2,3,"123",1,4,4,"144"
474,54.95,2,718,0,8540,1,2,1,"121",1,3,2,"132"
475,21.95,2,750,0,21054,1,2,1,"121",1,3,1,"131"
476,0,2,226,0,21701,3,2,1,"321",3,2,1,"321"
477,130.5,2,162,1,20910,4,2,3,"423",4,1,5,"415"
478,191.45,6,40,0,19136,5,3,3,"533",5,2,3,"523"
479,59,2,643,0,8534,1,2,2,"122",1,3,2,"132"
480,43.85,3,50,0,21029,5,2,1,"521",5,1,2,"512"
481,69,1,765,0,21117,1,1,2,"112",1,1,4,"114"
482,18.9,2,753,0,21042,1,2,1,"121",1,3,1,"131"
483,697.25,18,87,0,21042,4,5,5,"455",4,4,4,"444"
484,99,1,262,0,19053,3,1,2,"312",3,1,5,"315"
485,537.7,11,81,0,20171,4,4,5,"445",4,4,3,"443"
486,1688.95,41,21,1,20850,5,5,5,"555",5,5,3,"553"
487,57,1,894,0,21122,1,1,1,"111",1,1,4,"114"
488,369,7,29,0,22308,5,4,4,"544",5,2,5,"525"
489,59,1,2,0,8086,5,1,2,"512",5,1,3,"513"
490,241.45,6,262,0,20190,3,3,4,"334",3,4,2,"342"
491,2075,46,53,0,8724,5,5,5,"555",5,5,4,"554"
492,29,1,605,0,20902,1,1,1,"111",1,1,1,"111"
493,62,3,77,0,21146,4,2,2,"422",4,1,3,"413"
494,778.45,13,223,0,22043,3,5,5,"355",3,5,4,"354"
495,112,3,28,0,20120,5,2,2,"522",5,1,5,"515"
496,420.45,11,14,0,21204,5,4,4,"544",5,3,4,"534"
497,68,2,890,0,22308,1,2,2,"122",1,3,3,"133"
498,132,4,782,0,8724,1,3,3,"133",1,4,4,"144"
499,118,3,145,0,20170,4,2,2,"422",4,1,5,"415"
500,200,5,107,0,20715,4,3,3,"433",4,2,4,"424"
501,1234,24,336,0,8550,2,5,5,"255",2,5,5,"255"
502,188,3,684,0,8755,1,2,3,"123",1,4,5,"145"
503,22.95,1,807,0,20879,1,1,1,"111",1,1,1,"111"
504,366.9,11,75,0,22901,4,4,4,"444",4,4,1,"441"
505,152,5,192,0,20111,4,3,3,"433",4,2,3,"423"
506,120,3,48,1,20170,5,2,2,"522",5,1,5,"515"
507,39.5,1,195,1,20147,4,1,1,"411",4,1,2,"412"
508,91.5,5,348,0,21014,2,3,2,"232",2,4,1,"241"
509,528.5,12,214,0,20850,3,4,4,"344",3,5,2,"352"
510,82,1,643,0,19147,1,1,2,"112",1,1,5,"115"
511,148.95,4,85,1,23185,4,3,3,"433",4,2,3,"423"
512,264,4,720,0,21784,1,3,4,"134",1,4,5,"145"
513,1447.8,30,132,0,21093,4,5,5,"455",4,5,4,"454"
514,94,1,910,0,20855,1,1,2,"112",1,1,5,"115"
515,34,1,282,0,22207,2,1,1,"211",2,1,2,"212"
516,39.95,1,760,0,20874,1,1,1,"111",1,1,3,"113"
517,669,5,186,0,20879,4,3,5,"435",4,2,5,"425"
518,99.95,2,327,0,23229,2,2,2,"222",2,2,4,"224"
519,16,1,275,0,19087,3,1,1,"311",3,1,1,"311"
520,137.5,3,163,0,21157,4,2,3,"423",4,1,5,"415"
521,19.5,1,141,0,22310,4,1,1,"411",4,1,1,"411"
522,2036.05,38,155,1,20901,4,5,5,"455",4,5,5,"455"
523,24,1,639,0,18901,1,1,1,"111",1,1,1,"111"
524,49,1,922,0,21042,1,1,1,"111",1,1,3,"113"
525,235.25,6,63,0,20878,5,3,3,"533",5,2,4,"524"
526,159,1,636,0,22026,1,1,3,"113",1,1,5,"115"
527,495,13,85,0,20878,4,5,4,"454",4,4,2,"442"
528,145,3,274,0,20817,3,2,3,"323",3,2,5,"325"
529,39.5,2,391,0,21014,2,2,1,"221",2,2,1,"221"
530,539.9,10,170,0,20878,4,4,5,"445",4,3,5,"435"
531,253.85,4,216,0,22901,3,3,4,"334",3,3,5,"335"
532,327.9,6,265,0,20850,3,3,4,"334",3,4,4,"344"
533,73.5,2,266,0,20833,3,2,2,"322",3,2,2,"322"
534,37,2,32,0,22026,5,2,1,"521",5,1,2,"512"
535,123,2,268,0,20170,3,2,3,"323",3,2,4,"324"
536,243,10,87,0,21401,4,4,4,"444",4,3,2,"432"
537,107,3,263,0,21701,3,2,2,"322",3,2,4,"324"
538,99,1,972,0,18901,1,1,2,"112",1,1,5,"115"
539,65.95,3,267,0,21702,3,2,2,"322",3,2,2,"322"
540,392.4,16,87,0,21113,4,5,4,"454",4,4,1,"441"
541,1321.45,35,9,1,19002,5,5,5,"555",5,5,2,"552"
542,229,1,518,0,20879,2,1,3,"213",2,1,5,"215"
543,180.5,5,362,0,21771,2,3,3,"233",2,4,2,"242"
544,54,2,271,0,22101,3,2,1,"321",3,2,1,"321"
545,841,20,540,0,8033,2,5,5,"255",2,5,5,"255"
546,564,12,265,0,20170,3,4,5,"345",3,5,3,"353"
547,286.5,7,271,0,19446,3,4,4,"344",3,4,3,"343"
548,39.5,2,339,0,20015,2,2,1,"221",2,2,1,"221"
549,337.4,6,207,0,8012,4,3,4,"434",4,2,5,"425"
550,296.5,6,264,0,19006,3,3,4,"334",3,4,3,"343"
551,262.65,10,471,0,8215,2,4,4,"244",2,5,1,"251"
552,79,2,653,0,21108,1,2,2,"122",1,3,3,"133"
553,301.5,7,119,1,22152,4,4,4,"444",4,3,3,"433"
554,44,2,433,0,22306,2,2,1,"221",2,2,2,"222"
555,96,3,640,0,21212,1,2,2,"122",1,4,3,"143"
556,133,2,290,0,22032,2,2,3,"223",2,2,5,"225"
557,72.45,2,716,0,20895,1,2,2,"122",1,3,3,"133"
558,19.95,1,595,0,21401,1,1,1,"111",1,1,1,"111"
559,49,1,956,0,22407,1,1,1,"111",1,1,3,"113"
560,34,1,799,0,8003,1,1,1,"111",1,1,2,"112"
561,650.45,14,115,0,22405,4,5,5,"455",4,4,4,"444"
562,221,4,266,0,8527,3,3,3,"333",3,3,4,"334"
563,110.5,3,231,0,20169,3,2,2,"322",3,2,4,"324"
564,51.5,2,688,0,23233,1,2,1,"121",1,3,2,"132"
565,44,1,702,0,21234,1,1,1,"111",1,1,3,"113"
566,716.85,17,146,0,20816,4,5,5,"455",4,4,4,"444"
567,113.3,5,38,0,21702,5,3,2,"532",5,2,1,"521"
568,178,2,149,0,20164,4,2,3,"423",4,1,5,"415"
569,328,2,48,0,8205,5,2,4,"524",5,1,5,"515"
570,39,1,269,0,22153,3,1,1,"311",3,1,2,"312"
571,115,4,846,0,22207,1,3,2,"132",1,4,3,"143"
572,76,2,646,0,21015,1,2,2,"122",1,3,3,"133"
573,95.45,3,247,1,19038,3,2,2,"322",3,2,3,"323"
574,37,2,346,1,21163,2,2,1,"221",2,2,1,"221"
575,127.5,6,319,0,23233,2,3,3,"233",2,4,1,"241"
576,82,3,848,0,21093,1,2,2,"122",1,4,2,"142"
577,39.5,2,397,0,21012,2,2,1,"221",2,2,1,"221"
578,1024.9,22,146,1,20833,4,5,5,"455",4,5,2,"452"
579,624.9,15,47,1,18966,5,5,5,"555",5,4,2,"542"
580,125,3,56,0,8087,5,2,3,"523",5,1,5,"515"
581,393.5,13,11,0,8057,5,5,4,"554",5,3,3,"533"
582,651.3,17,238,0,20190,3,5,5,"355",3,5,3,"353"
583,2033,49,28,0,22066,5,5,5,"555",5,5,4,"554"
584,64.45,2,220,0,21286,3,2,2,"322",3,2,2,"322"
585,63.5,2,583,0,8108,1,2,2,"122",1,3,2,"132"
586,87,2,477,0,20854,2,2,2,"222",2,2,4,"224"
587,218.9,4,363,0,22911,2,3,3,"233",2,3,5,"235"
588,242.95,5,7,1,8628,5,3,4,"534",5,2,4,"524"
589,25.9,2,39,1,20132,5,2,1,"521",5,1,1,"511"
590,491.95,12,7,1,20155,5,4,4,"544",5,3,4,"534"
591,0,2,4,1,22306,5,2,1,"521",5,1,1,"511"
592,2128.55,43,198,0,8816,4,5,5,"455",4,5,5,"455"
593,49.5,3,701,0,20854,1,2,1,"121",1,4,1,"141"
594,198.85,4,24,0,22207,5,3,3,"533",5,2,4,"524"
595,728.5,12,185,0,20770,4,4,5,"445",4,4,4,"444"
596,604.45,15,245,0,20816,3,5,5,"355",3,5,3,"353"
597,190,5,26,0,22209,5,3,3,"533",5,2,3,"523"
598,24,1,848,0,8234,1,1,1,"111",1,1,1,"111"
599,1075,14,626,0,22030,1,5,5,"155",1,5,5,"155"
600,646,23,73,0,19046,4,5,5,"455",4,5,1,"451"
601,804.7,18,22,0,22314,5,5,5,"555",5,4,3,"543"
602,391.45,7,206,0,20186,4,4,4,"444",4,3,4,"434"
603,98.5,7,208,1,8007,3,4,2,"342",3,4,1,"341"
604,95,2,629,0,20855,1,2,2,"122",1,3,4,"134"
605,79,2,266,1,22192,3,2,2,"322",3,2,3,"323"
606,37,2,382,0,8081,2,2,1,"221",2,2,1,"221"
607,80.9,3,38,1,22205,5,2,2,"522",5,1,4,"514"
608,1298,17,154,0,22405,4,5,5,"455",4,4,5,"445"
609,29,1,8,0,22030,5,1,1,"511",5,1,1,"511"
610,491,9,22,0,18901,5,4,4,"544",5,3,4,"534"
611,316.95,5,66,0,23185,4,3,4,"434",4,2,5,"425"
612,765.45,20,3,0,22015,5,5,5,"555",5,4,3,"543"
613,755.25,15,259,1,19136,3,5,5,"355",3,5,4,"354"
614,189,1,676,0,8050,1,1,3,"113",1,1,5,"115"
615,126,6,102,0,8721,4,3,3,"433",4,2,2,"422"
616,372,11,271,0,21012,3,4,4,"344",3,5,1,"351"
617,64,1,262,0,19124,3,1,2,"312",3,1,4,"314"
618,36,1,407,0,20016,2,1,1,"211",2,1,2,"212"
619,275,1,363,0,21212,2,1,4,"214",2,1,5,"215"
620,29,1,275,0,8007,3,1,1,"311",3,1,1,"311"
621,103,2,269,0,21163,3,2,2,"322",3,2,4,"324"
622,49.5,1,264,0,20705,3,1,1,"311",3,1,4,"314"
623,2217.2,46,28,1,18966,5,5,5,"555",5,5,4,"554"
624,150,2,656,0,8054,1,2,3,"123",1,3,5,"135"
625,59,1,597,0,8057,1,1,2,"112",1,1,4,"114"
626,579.95,15,53,0,20814,5,5,5,"555",5,4,2,"542"
627,296.5,7,218,0,18901,3,4,4,"344",3,4,3,"343"
628,58,2,642,0,8724,1,2,1,"121",1,3,2,"132"
629,334.35,10,258,0,23185,3,4,4,"344",3,4,4,"344"
630,69,1,273,0,19087,3,1,2,"312",3,1,4,"314"
631,32.5,1,269,0,22124,3,1,1,"311",3,1,2,"312"
632,518.05,13,360,0,20002,2,5,4,"254",2,5,3,"253"
633,91.5,2,281,0,21061,2,2,2,"222",2,2,4,"224"
634,30,1,339,0,8753,2,1,1,"211",2,1,2,"212"
635,365.15,14,19,0,19010,5,5,4,"554",5,3,3,"533"
636,44,1,689,0,22311,1,1,1,"111",1,1,3,"113"
637,156.85,8,274,0,22180,3,4,3,"343",3,4,1,"341"
638,385.3,11,200,0,20904,4,4,4,"444",4,4,1,"441"
639,29,1,158,0,8527,4,1,1,"411",4,1,1,"411"
640,188,5,200,0,8087,4,3,3,"433",4,2,4,"424"
641,207.75,8,70,1,20715,4,4,3,"443",4,3,1,"431"
642,82.9,4,551,0,22630,2,3,2,"232",2,3,2,"232"
643,2721.3,42,40,0,21401,5,5,5,"555",5,5,5,"555"
644,572.2,16,271,0,22044,3,5,5,"355",3,5,3,"353"
645,222,5,279,0,21701,2,3,3,"233",2,4,3,"243"
646,575.7,20,301,0,19446,2,5,5,"255",2,5,4,"254"
647,66.35,4,651,0,22015,1,3,2,"132",1,4,1,"141"
648,613.2,26,46,1,22205,5,5,5,"555",5,4,2,"542"
649,235.75,9,24,0,21048,5,4,3,"543",5,3,1,"531"
650,49.5,1,261,0,8690,3,1,1,"311",3,1,4,"314"
651,70,2,500,0,20852,2,2,2,"222",2,2,3,"223"
652,1704.9,45,269,1,8205,3,5,5,"355",3,5,5,"355"
653,322.95,7,267,1,19010,3,4,4,"344",3,4,4,"344"
654,78,2,266,0,22046,3,2,2,"322",3,2,3,"323"
655,29.95,1,950,0,22124,1,1,1,"111",1,1,2,"112"
656,109,2,629,0,20132,1,2,2,"122",1,3,4,"134"
657,2228.75,54,102,1,21015,4,5,5,"455",4,5,5,"455"
658,69,1,323,0,8690,2,1,2,"212",2,1,4,"214"
659,1341,44,13,1,22101,5,5,5,"555",5,5,3,"553"
660,218.3,12,69,1,18901,4,4,3,"443",4,4,1,"441"
661,466,11,227,0,20194,3,4,4,"344",3,5,2,"352"
662,99,1,212,0,8753,3,1,2,"312",3,1,5,"315"
663,44,1,628,0,20008,1,1,1,"111",1,1,3,"113"
664,432.85,10,67,1,20175,4,4,4,"444",4,3,4,"434"
665,160,3,316,1,20854,2,2,3,"223",2,3,4,"234"
666,19,1,761,0,18901,1,1,1,"111",1,1,1,"111"
667,74,1,257,0,8757,3,1,2,"312",3,1,5,"315"
668,192.93,6,383,0,22601,2,3,3,"233",2,4,2,"242"
669,169,1,178,0,20814,4,1,3,"413",4,1,5,"415"
670,75,1,267,0,20855,3,1,2,"312",3,1,5,"315"
671,369.85,10,247,0,20190,3,4,4,"344",3,5,1,"351"
672,301.5,8,303,0,22153,2,4,4,"244",2,5,1,"251"
673,108,2,96,0,20854,4,2,2,"422",4,1,4,"414"
674,192.5,5,643,0,8081,1,3,3,"133",1,5,3,"153"
675,59,1,558,0,8109,2,1,2,"212",2,1,4,"214"
676,1076,20,286,0,20009,2,5,5,"255",2,5,5,"255"
677,952.95,10,44,0,20815,5,4,5,"545",5,3,5,"535"
678,310.5,7,207,0,21044,4,4,4,"444",4,3,3,"433"
679,257,3,260,0,21054,3,2,4,"324",3,2,5,"325"
680,68.95,4,109,0,19046,4,3,2,"432",4,2,1,"421"
681,173,7,282,0,21774,2,4,3,"243",2,4,2,"242"
682,241.5,7,271,1,19087,3,4,4,"344",3,4,2,"342"
683,149,1,670,0,20155,1,1,3,"113",1,1,5,"115"
684,798.7,28,179,0,21401,4,5,5,"455",4,5,1,"451"
685,63,2,214,0,20121,3,2,2,"322",3,2,2,"322"
686,191.45,9,123,0,20136,4,4,3,"443",4,3,1,"431"
687,321.45,9,273,0,20016,3,4,4,"344",3,4,4,"344"
688,25.9,2,738,0,21014,1,2,1,"121",1,3,1,"131"
689,32,1,644,0,20175,1,1,1,"111",1,1,2,"112"
690,49,1,843,0,21042,1,1,1,"111",1,1,3,"113"
691,279.5,8,306,0,20111,2,4,4,"244",2,5,1,"251"
692,692,10,4,0,8619,5,4,5,"545",5,3,5,"535"
693,532.4,18,299,1,22043,2,5,4,"254",2,5,3,"253"
694,83,3,700,0,21032,1,2,2,"122",1,4,2,"142"
695,276,7,39,1,23113,5,4,4,"544",5,2,5,"525"
696,2027.9,28,550,1,20141,2,5,5,"255",2,5,5,"255"
697,286,7,272,0,8520,3,4,4,"344",3,4,3,"343"
698,203.5,4,298,0,20148,2,3,3,"233",2,3,5,"235"
699,858.85,28,226,0,20016,3,5,5,"355",3,5,4,"354"
700,89,1,640,0,21702,1,1,2,"112",1,1,5,"115"
701,52.5,2,676,0,21074,1,2,1,"121",1,3,2,"132"
702,211.5,6,170,0,21046,4,3,3,"433",4,2,4,"424"
703,2564,52,319,0,20852,2,5,5,"255",2,5,5,"255"
704,49,4,258,0,8034,3,3,1,"331",3,3,1,"331"
705,112,2,264,0,8003,3,2,2,"322",3,2,4,"324"
706,83,2,629,0,20854,1,2,2,"122",1,3,3,"133"
707,237.5,7,216,0,21210,3,4,3,"343",3,4,2,"342"
708,432.95,11,63,1,20878,5,4,4,"544",5,3,4,"534"
709,0,1,916,0,19152,1,1,1,"111",1,1,1,"111"
710,117,3,262,0,8330,3,2,2,"322",3,2,4,"324"
711,125,3,345,1,21234,2,2,3,"223",2,3,3,"233"
712,144.85,5,40,0,21093,5,3,3,"533",5,2,2,"522"
713,571.8,8,53,0,21701,5,4,5,"545",5,3,5,"535"
714,131,5,40,0,8234,5,3,3,"533",5,2,2,"522"
715,911.6,27,16,0,20191,5,5,5,"555",5,5,1,"551"
716,338,9,145,0,21401,4,4,4,"444",4,3,4,"434"
717,1024.95,16,98,0,20003,4,5,5,"455",4,4,5,"445"
718,48,1,827,0,19010,1,1,1,"111",1,1,3,"113"
719,197,2,573,0,20115,2,2,3,"223",2,2,5,"225"
720,499.7,18,597,0,20008,1,5,4,"154",1,5,5,"155"
721,16.1,1,630,0,21122,1,1,1,"111",1,1,1,"111"
722,152.95,4,538,0,20148,2,3,3,"233",2,3,4,"234"
723,39.9,2,797,0,21401,1,2,1,"121",1,3,1,"131"
724,39.5,1,503,0,20015,2,1,1,"211",2,1,3,"213"
725,109,2,404,0,20186,2,2,2,"222",2,2,4,"224"
726,44,1,229,0,8087,3,1,1,"311",3,1,3,"313"
727,188.5,3,270,0,20850,3,2,3,"323",3,2,5,"325"
728,1108.45,27,245,0,20165,3,5,5,"355",3,5,5,"355"
729,38.19,2,750,0,20176,1,2,1,"121",1,3,1,"131"
730,284.49,9,22,1,22192,5,4,4,"544",5,3,2,"532"
731,614.5,17,270,0,20832,3,5,5,"355",3,5,3,"353"
732,89,1,606,0,21075,1,1,2,"112",1,1,5,"115"
733,109,1,934,0,8534,1,1,2,"112",1,1,5,"115"
734,29,1,5,1,8009,5,1,1,"511",5,1,1,"511"
735,313.95,4,2,0,20115,5,3,4,"534",5,2,5,"525"
736,162.95,6,51,1,20175,5,3,3,"533",5,2,3,"523"
737,55,1,650,0,19446,1,1,1,"111",1,1,4,"114"
738,378.45,7,164,0,8046,4,4,4,"444",4,3,4,"434"
739,177,5,579,0,22066,1,3,3,"133",1,5,2,"152"
740,118,2,271,0,8619,3,2,2,"322",3,2,4,"324"
741,56,2,291,1,7728,2,2,1,"221",2,2,2,"222"
742,205.9,6,55,0,22407,5,3,3,"533",5,2,4,"524"
743,500.9,10,256,0,21403,3,4,4,"344",3,5,2,"352"
744,118.5,2,366,0,20120,2,2,2,"222",2,2,5,"225"
745,779.1,29,22,1,22043,5,5,5,"555",5,5,1,"551"
746,260.5,7,269,0,20707,3,4,4,"344",3,4,2,"342"
747,49.5,1,655,0,20832,1,1,1,"111",1,1,4,"114"
748,238,3,90,1,8244,4,2,3,"423",4,1,5,"415"
749,254.5,7,518,0,21042,2,4,4,"244",2,4,4,"244"
750,50,2,27,0,8753,5,2,1,"521",5,1,3,"513"
751,39.5,2,385,0,23233,2,2,1,"221",2,2,1,"221"
752,93,4,74,1,21044,4,3,2,"432",4,2,1,"421"
753,752,16,599,0,20874,1,5,5,"155",1,5,5,"155"
754,79,1,849,0,21144,1,1,2,"112",1,1,5,"115"
755,125.85,5,54,1,22209,5,3,3,"533",5,2,2,"522"
756,119,1,646,0,8540,1,1,2,"112",1,1,5,"115"
757,123,5,260,0,22554,3,3,3,"333",3,3,2,"332"
758,45,1,690,0,20878,1,1,1,"111",1,1,3,"113"
759,106.5,5,116,0,8054,4,3,2,"432",4,2,2,"422"
760,572,9,265,0,8648,3,4,5,"345",3,4,5,"345"
761,400,5,276,0,18901,3,3,4,"334",3,3,5,"335"
762,20,1,867,0,21224,1,1,1,"111",1,1,1,"111"
763,40,3,262,0,21054,3,2,1,"321",3,2,1,"321"
764,44,1,343,1,8054,2,1,1,"211",2,1,3,"213"
765,19,1,839,0,20874,1,1,1,"111",1,1,1,"111"
766,588,6,264,0,19087,3,3,5,"335",3,4,5,"345"
767,317,3,458,0,20910,2,2,4,"224",2,3,5,"235"
768,61.7,4,6,0,22308,5,3,2,"532",5,2,1,"521"
769,29.5,1,271,0,8030,3,1,1,"311",3,1,2,"312"
770,2124.4,17,279,0,19096,2,5,5,"255",2,5,5,"255"
771,49.5,1,215,0,22191,3,1,1,"311",3,1,4,"314"
772,17,1,192,1,21210,4,1,1,"411",4,1,1,"411"
773,139,1,226,0,20110,3,1,3,"313",3,1,5,"315"
774,99,2,271,0,20147,3,2,2,"322",3,2,4,"324"
775,199,1,917,0,21229,1,1,3,"113",1,1,5,"115"
776,139.5,6,399,0,21114,2,3,3,"233",2,4,1,"241"
777,209,2,435,0,8724,2,2,3,"223",2,2,5,"225"
778,121.5,2,31,0,20136,5,2,3,"523",5,1,5,"515"
779,390.5,6,20,0,21061,5,3,4,"534",5,2,5,"525"
780,358,6,93,0,19135,4,3,4,"434",4,2,5,"425"
781,257.85,7,72,0,20707,4,4,4,"444",4,3,2,"432"
782,0,1,638,0,20120,1,1,1,"111",1,1,1,"111"
783,1288.5,20,15,1,21117,5,5,5,"555",5,4,5,"545"
784,326.85,8,153,1,8225,4,4,4,"444",4,3,3,"433"
785,715.4,11,32,0,23229,5,4,5,"545",5,3,5,"535"
786,41,1,622,0,20872,1,1,1,"111",1,1,3,"113"
787,79.85,4,434,0,21146,2,3,2,"232",2,3,1,"231"
788,39.5,1,747,0,21157,1,1,1,"111",1,1,2,"112"
789,299,1,635,0,22039,1,1,4,"114",1,1,5,"115"
790,228,3,447,0,20165,2,2,3,"223",2,3,5,"235"
791,108,2,12,0,8094,5,2,2,"522",5,1,5,"515"
792,19.95,1,605,0,20723,1,1,1,"111",1,1,1,"111"
793,39.5,1,66,0,22401,4,1,1,"411",4,1,2,"412"
794,685,3,426,0,8742,2,2,5,"225",2,3,5,"235"
795,1113.65,24,82,0,8520,4,5,5,"455",4,5,3,"453"
796,398,9,634,0,20165,1,4,4,"144",1,5,5,"155"
797,696,17,306,0,22903,2,5,5,"255",2,5,4,"254"
798,0,3,663,0,20165,1,2,1,"121",1,4,1,"141"
799,237,6,32,0,20147,5,3,3,"533",5,2,4,"524"
800,34,1,649,0,18940,1,1,1,"111",1,1,2,"112"
801,1521.95,40,57,0,21029,5,5,5,"555",5,5,3,"553"
802,251.45,6,117,0,20002,4,3,4,"434",4,2,5,"425"
803,98,3,711,0,8540,1,2,2,"122",1,4,3,"143"
804,297.9,5,23,1,20190,5,3,4,"534",5,2,5,"525"
805,213,2,44,0,8062,5,2,3,"523",5,1,5,"515"
806,29.95,1,715,0,20176,1,1,1,"111",1,1,2,"112"
807,359.85,8,37,0,21207,5,4,4,"544",5,3,3,"533"
808,2869.1,45,151,0,20007,4,5,5,"455",4,5,5,"455"
809,75,1,266,0,8008,3,1,2,"312",3,1,5,"315"
810,134.95,4,450,0,20901,2,3,3,"233",2,3,3,"233"
811,29,1,207,0,20850,4,1,1,"411",4,1,1,"411"
812,74.95,2,762,0,20817,1,2,2,"122",1,3,3,"133"
813,39.5,1,941,0,21210,1,1,1,"111",1,1,2,"112"
814,88,5,266,0,8520,3,3,2,"332",3,3,1,"331"
815,59,2,268,0,20879,3,2,2,"322",3,2,2,"322"
816,640,14,28,0,8690,5,5,5,"555",5,3,5,"535"
817,1163.7,30,5,1,8003,5,5,5,"555",5,5,2,"552"
818,922.65,23,289,0,21090,2,5,5,"255",2,5,5,"255"
819,550,2,641,0,20853,1,2,5,"125",1,3,5,"135"
820,24,1,24,0,8054,5,1,1,"511",5,1,1,"511"
821,274.45,6,259,0,22041,3,3,4,"334",3,4,3,"343"
822,63.8,4,211,0,20878,3,3,2,"332",3,3,1,"331"
823,350.85,9,274,0,8540,3,4,4,"344",3,4,4,"344"
824,613.9,12,271,0,7728,3,4,5,"345",3,5,3,"353"
825,180.95,5,246,0,21701,3,3,3,"333",3,3,4,"334"
826,146,3,571,0,19087,2,2,3,"223",2,3,4,"234"
827,153.85,4,266,0,22032,3,3,3,"333",3,3,3,"333"
828,29.5,1,262,0,22312,3,1,1,"311",3,1,2,"312"
829,15,1,13,0,21014,5,1,1,"511",5,1,1,"511"
830,331,5,67,0,8540,4,3,4,"434",4,2,5,"425"
831,120,5,507,0,19020,2,3,2,"232",2,4,1,"241"
832,847.78,29,10,1,20854,5,5,5,"555",5,5,1,"551"
833,131,6,260,0,8701,3,3,3,"333",3,4,1,"341"
834,45,3,746,0,20817,1,2,1,"121",1,4,1,"141"
835,191.5,5,89,1,22206,4,3,3,"433",4,2,4,"424"
