"day","date","quantity","price","revenue","digital_ad","digital_search","print","tv","ln_quantity","ln_price","ln_digital_ad","ln_digital_search","ln_print","ln_tv","lln_quantity","weekdays","ln_digital","pred_quantity"
513,"2019-05-28",50,336.64,16832,1195,1627,192,2883,3.91202300542815,5.81901411010929,7.08590146436561,7.39449310721904,5.26269018890489,7.9665866976384,3.68887945411394,"Tuesday",7.94520113241276,57.2318955345376
514,"2019-05-29",60,329.31,19758.6,1248,1868,192,8391,4.0943445622221,5.79699955636733,7.12929754892937,7.53262361878879,5.26269018890489,9.03491498187007,3.91202300542815,"Wednesday",8.04430540699064,56.5169881016511
515,"2019-05-30",86,295.97,25453.42,1284,1955,192,8698,4.45434729625351,5.69025809783631,7.15773548424991,7.57814547241947,5.26269018890489,9.07084839315758,4.0943445622221,"Thursday",8.08301991917133,69.972595976108
516,"2019-05-31",85,298.88,25404.8,1153,1885,192,8770,4.44265125649032,5.70004215504048,7.05012252026906,7.54168309988211,5.26269018890489,9.07909208536623,4.45434729625351,"Friday",8.01895468315572,89.5745190449695
517,"2019-06-01",92,305.34,28091.28,1460,1661,192,7651,4.52178857704904,5.7214259098288,7.28619171470238,7.41517510961329,5.26269018890489,8.94259163723185,4.44265125649032,"Saturday",8.04590874227078,97.7245540970378
518,"2019-06-02",73,308.61,22528.53,1648,1593,162,15911,4.29045944114839,5.73207834381105,7.40731771046942,7.37337430991005,5.09375020080676,9.67476597290786,4.52178857704904,"Sunday",8.08363720314155,75.94062484431
519,"2019-06-03",106,304.36,32262.16,1587,1864,162,15226,4.66343909411207,5.71821121130832,7.36960072052641,7.53047999524554,5.09375020080676,9.63075977186616,4.29045944114839,"Monday",8.146419323098,88.7942891217495
520,"2019-06-04",101,304.5,30754.5,2088,1988,162,8227,4.61512051684126,5.71867108714995,7.64396194900253,7.59488438721652,5.09375020080676,9.01517670716893,4.66343909411207,"Tuesday",8.31287139434261,132.038104953918
521,"2019-06-05",105,300.4,31542,2226,1948,162,7676,4.65396035015752,5.70511491988998,7.70796153183549,7.57455848420248,5.09375020080676,8.94585385712759,4.61512051684126,"Wednesday",8.33663008763715,100.569716343045
522,"2019-06-06",94,301.39,28330.66,2210,1949,162,6457,4.54329478227,5.70840510714164,7.7007477945118,7.57507169950756,5.09375020080676,8.77292009262647,4.65396035015752,"Thursday",8.33302993974291,104.140377035024
523,"2019-06-07",93,304.51,28319.43,1812,1765,162,4785,4.53259949315326,5.7187039273332,7.50218648660292,7.4759059693674,5.09375020080676,8.47324130388705,4.54329478227,"Friday",8.18227973925902,92.8461752627748
524,"2019-06-08",121,303.28,36696.88,1643,1647,162,6088,4.79579054559674,5.71465647120808,7.40427911803727,7.40671073017764,5.09375020080676,8.71407489954152,4.53259949315326,"Saturday",8.09864284375942,103.554145882557
525,"2019-06-09",75,308.87,23165.25,2159,1517,162,8193,4.31748811353631,5.73292047639952,7.67740043051481,7.32448997934853,5.09375020080676,9.01103541014182,4.79579054559674,"Sunday",8.20958048347558,90.7576662567461
526,"2019-06-10",98,306.1,29997.8,1256,1700,162,10062,4.58496747867057,5.72391184595137,7.13568734702814,7.43838353004431,5.09375020080676,9.21652123105126,4.31748811353631,"Monday",7.99159228206809,87.2900328331053
527,"2019-06-11",110,303.36,33369.6,3377,1871,162,5728,4.70048036579242,5.71492021906666,8.12474302038557,7.53422832627409,5.09375020080676,8.65312170864048,4.58496747867057,"Tuesday",8.56560233062392,125.891328094368
528,"2019-06-12",105,309.05,32450.25,1173,1646,162,4794,4.65396035015752,5.73350307610528,7.06731984865348,7.40610338123702,5.09375020080676,8.47512041499433,4.70048036579242,"Wednesday",7.94413749111411,99.3320477883436
529,"2019-06-13",178,253.84,45183.52,2801,1755,162,6474,5.18178355029209,5.53670414727494,7.93773177526011,7.47022413589997,5.09375020080676,8.77554943448619,4.65396035015752,"Thursday",8.42420032456707,115.657193955777
530,"2019-06-14",208,262.67,54635.36,1409,1603,162,5380,5.33753807970132,5.57089849146458,7.25063551189868,7.37963215260955,5.09375020080676,8.59044365315583,5.18178355029209,"Friday",8.01035958891978,158.157152422171
531,"2019-06-15",395,260.6,102937,3402,1514,162,6236,5.97888576490112,5.56298666469074,8.13211877295581,7.32251043399739,5.09375020080676,8.73809423017767,5.33753807970132,"Saturday",8.50025047068593,209.300350469502
532,"2019-06-16",200,262.97,52594,3449,1356,162,5576,5.29831736654804,5.5720399572304,8.14583961293684,7.21229446850034,5.09375020080676,8.62622695244036,5.97888576490112,"Sunday",8.47741232140439,234.738186215157
533,"2019-06-17",244,275.96,67334.24,2908,1625,162,5304,5.4971682252932,5.62025592767791,7.97522083865341,7.39326309476384,5.09375020080676,8.5762165318657,5.29831736654804,"Monday",8.41913925094085,189.55296394598
534,"2019-06-18",253,289.18,73162.54,2346,2202,162,5150,5.53338948872752,5.66704933159998,7.76046702921342,7.69712131728263,5.09375020080676,8.54675199365778,5.4971682252932,"Tuesday",8.42244285487043,245.112152030996
535,"2019-06-19",123,298.09,36665.07,2459,2119,162,3615,4.81218435537242,5.69739545433135,7.80751004221619,7.6586995582683,5.09375020080676,8.19284713459287,5.53338948872752,"Wednesday",8.42901750051251,190.781651606892
536,"2019-06-20",90,292.14,26292.6,2396,1920,162,4311,4.49980967033027,5.67723313942266,7.78155595923534,7.56008046502183,5.09375020080676,8.36892517474713,4.81218435537242,"Thursday",8.37008432637803,116.999350774538
537,"2019-06-21",134,264.41,35430.94,2791,1772,162,3774,4.89783979995091,5.57750092874492,7.93415523353632,7.47986413116503,5.09375020080676,8.2358907259285,4.49980967033027,"Friday",8.4257355809274,98.5406996514238
538,"2019-06-22",121,276.78,33490.38,3442,1539,162,4401,4.79579054559674,5.62322296679778,8.14380797677148,7.33888813383888,5.09375020080676,8.38958706681109,4.89783979995091,"Saturday",8.51338595307328,145.215296473809
539,"2019-06-23",83,288.23,23923.09,3213,1457,162,2596,4.4188406077966,5.66375877252688,8.07496035911586,7.2841348061952,5.09375020080676,7.86172707782398,4.79579054559674,"Sunday",8.44891435066294,91.5044669492638
540,"2019-06-24",119,291.41,34677.79,3050,1604,162,2711,4.77912349311153,5.6747312102622,8.02289686960146,7.38025578842646,5.09375020080676,7.90507284949867,4.4188406077966,"Monday",8.44548234386224,94.7956032276513
541,"2019-06-25",124,286.81,35564.44,4444,1791,162,760,4.82028156560504,5.65881997562109,8.39931015075952,7.49052940206071,5.09375020080676,6.63331843328038,4.77912349311153,"Tuesday",8.73793385811414,138.388296663374
542,"2019-06-26",147,289.02,42485.94,4488,1796,162,561,4.99043258677874,5.66649588987018,8.40916244720253,7.49331724886215,5.09375020080676,6.3297209055227,4.82028156560504,"Wednesday",8.74576199937551,109.747276501583
543,"2019-06-27",111,282.76,31386.36,3195,1725,162,390,4.70953020131233,5.64459848130275,8.06934236681164,7.45298232946546,5.09375020080676,5.96614673912369,4.99043258677874,"Thursday",8.50106380948635,122.824988918546
544,"2019-06-28",213,262.88,55993.44,4784,1836,162,635,5.36129216570943,5.57169765428896,8.47303229563047,7.51534457118044,5.09375020080676,6.45362499889269,4.70953020131233,"Friday",8.79785064893105,109.677307124544
545,"2019-06-29",227,270.36,61371.72,4341,1618,162,458,5.4249500174814,5.59975440423215,8.37586001529959,7.38894609761844,5.09375020080676,6.12686918411419,5.36129216570943,"Saturday",8.69265796074698,188.326204145986
546,"2019-06-30",168,277.44,46609.92,2091,1470,162,740,5.12396397940326,5.62560469359218,7.64539769942863,7.29301767977278,5.09375020080676,6.60665018619822,5.4249500174814,"Sunday",8.17779668327778,135.446747864604
547,"2019-07-01",311,259.7,80766.7,3489,1690,162,876,5.73979291217923,5.5595271186687,8.15737044118677,7.43248380791712,5.09375020080676,6.77536609093639,5.12396397940326,"Monday",8.55236726642389,161.206693321111
548,"2019-07-02",183,272.89,49938.87,5536,1894,64,6944,5.20948615284142,5.60906878358376,8.61902749729751,7.54644627374602,4.17438726989564,8.84563325634019,5.73979291217923,"Tuesday",8.9132811377118,311.269492767039
549,"2019-07-03",96,305.43,29321.28,957,2031,64,6339,4.56434819146784,5.72172061978721,6.86380339145295,7.61628356158038,4.17438726989564,8.75447630628417,5.20948615284142,"Wednesday",8.00235954625271,142.956073467172
550,"2019-07-04",79,300.91,23771.89,836,1913,64,8367,4.36944785246702,5.70681121671621,6.7286286130847,7.55642796944025,4.17438726989564,9.0320506762956,4.56434819146784,"Thursday",7.91899248816525,92.5604818072971
551,"2019-07-05",44,297.98,13111.12,1465,1540,64,1959,3.78418963391826,5.69702637015919,7.28961052145117,7.33953769540767,4.17438726989564,7.58018941794454,4.36944785246702,"Friday",8.00803284696931,76.1660717252674
552,"2019-07-06",57,302.39,17236.23,1129,1760,64,9746,4.04305126783455,5.71171757497553,7.02908756414966,7.4730690880322,4.17438726989564,9.18461222340345,3.78418963391826,"Saturday",7.96866570046623,59.3876547013959
553,"2019-07-07",30,318.49,9554.7,1150,1800,64,11507,3.40119738166216,5.76359107734506,7.0475172213573,7.49554194388426,4.17438726989564,9.35071082482346,4.04305126783455,"Sunday",7.98956044933387,50.1919577952895
554,"2019-07-08",35,339.84,11894.4,1191,2047,64,7568,3.55534806148941,5.82847491861352,7.0825485693553,7.62413058566129,4.17438726989564,8.93168411073171,3.40119738166216,"Monday",8.08271113423758,41.169444731993
555,"2019-07-09",52,335.38,17439.76,1335,2225,64,6410,3.95124371858143,5.81526421731896,7.19668657083435,7.70751219460034,4.17438726989564,8.76561454991472,3.55534806148941,"Tuesday",8.17751582384608,53.4307834257725
556,"2019-07-10",54,334.72,18074.88,1207,2226,64,5289,3.98898404656427,5.8132943614365,7.09589322109753,7.70796153183549,4.17438726989564,8.57338447106598,3.95124371858143,"Wednesday",8.14118979345769,55.0732250595617
557,"2019-07-11",47,342.88,16115.36,1647,2136,64,8228,3.85014760171006,5.83738053172527,7.40671073017764,7.66669020008009,4.17438726989564,9.01529825077285,3.98898404656427,"Thursday",8.23827262463303,58.4786499453288
558,"2019-07-12",44,342.81,15083.64,2394,2021,64,6769,3.78418963391826,5.83717635782673,7.78072088611792,7.61134771740362,4.17438726989564,8.82010864450861,3.85014760171006,"Friday",8.39276311303806,53.1190931083783
559,"2019-07-13",44,345.03,15181.32,888,1902,64,7643,3.78418963391826,5.8436313697726,6.78897174299217,7.55066124310534,4.17438726989564,8.94154547524288,3.78418963391826,"Saturday",7.93379687481541,54.3633743181902
560,"2019-07-14",34,352.77,11994.18,1937,1808,64,8301,3.52636052461616,5.86581628650343,7.568895663407,7.49997654095212,4.17438726989564,9.02413126845503,3.78418963391826,"Sunday",8.22817689595132,39.6072819257651
561,"2019-07-15",41,338.01,13858.41,2223,1979,64,9151,3.71357206670431,5.82307548084418,7.7066129139642,7.59034694560257,4.17438726989564,9.12161844191538,3.52636052461616,"Monday",8.34331588140495,46.7039135172749
562,"2019-07-16",51,344.26,17557.26,978,2214,64,6996,3.93182563272433,5.84139718584336,6.88550967003482,7.70255611326858,4.17438726989564,8.85309383613849,3.71357206670431,"Tuesday",8.0684029585697,58.6562683429002
563,"2019-07-17",50,339.13,16956.5,2207,2177,64,4889,3.91202300542815,5.82638351469643,7.69938940625674,7.68570306123455,4.17438726989564,8.49474306257865,3.93182563272433,"Wednesday",8.38571682862785,54.9471623859368
564,"2019-07-18",51,340.82,17381.82,2075,2080,64,6067,3.93182563272433,5.83135447867925,7.6377164326648,7.64012317269536,4.17438726989564,8.7106195279423,3.91202300542815,"Thursday",8.33206770728955,55.2164824091722
565,"2019-07-19",47,344.04,16169.88,2126,1971,64,4853,3.85014760171006,5.84075792968328,7.66199755890189,7.58629630715272,4.17438726989564,8.48735234940522,3.93182563272433,"Friday",8.31801027754687,54.992570688338
566,"2019-07-20",45,346.54,15594.3,1429,1859,64,6387,3.80666248977032,5.8479982520827,7.26473017792987,7.52779398772144,4.17438726989564,8.76201995356159,3.85014760171006,"Saturday",8.09803475617607,57.2693018046147
567,"2019-07-21",35,340.26,11909.1,913,1790,64,7002,3.55534806148941,5.82971003125399,6.81673588059497,7.4899708988348,4.17438726989564,8.85395110151461,3.80666248977032,"Sunday",7.90211754627645,39.5448558433196
568,"2019-07-22",39,352.62,13752.18,1223,1917,64,9756,3.66356164612965,5.86539098985261,7.10906213568717,7.55851674304564,4.17438726989564,9.18563775933581,3.55534806148941,"Monday",8.0519780789023,45.464303060463
569,"2019-07-23",52,340.92,17727.84,1355,2223,64,5548,3.95124371858143,5.8316478456541,7.2115567333138,7.7066129139642,4.17438726989564,8.62119278143472,3.66356164612965,"Tuesday",8.18255926406867,56.8855088917889
570,"2019-07-24",54,340.35,18378.9,1345,2136,64,6608,3.98898404656427,5.82997449989396,7.20414929203594,7.66669020008009,4.17438726989564,8.79603631520081,3.95124371858143,"Wednesday",8.15507488781144,55.1920410713848
571,"2019-07-25",69,308.38,21278.22,1291,2031,64,11346,4.23410650459726,5.73133278874321,7.16317239084664,7.61628356158038,4.17438726989564,9.33662053788651,3.98898404656427,"Thursday",8.10832229017324,62.2318377930371
572,"2019-07-26",75,304.9,22867.5,1169,1983,64,7309,4.31748811353631,5.71998385399421,7.06390396147207,7.5923661285198,4.17438726989564,8.89686174448039,4.23410650459726,"Friday",8.05579245097777,72.7746239865516
573,"2019-07-27",80,305.87,24469.6,2226,1617,64,7679,4.38202663467388,5.72316017508244,7.70796153183549,7.38832785957711,4.17438726989564,8.94624460933054,4.31748811353631,"Saturday",8.25400859056484,88.0242153540175
574,"2019-07-28",63,309.74,19513.62,1286,1546,64,9397,4.14313472639153,5.73573323588803,7.15929190479756,7.34342622914737,4.17438726989564,9.14814576838307,4.38202663467388,"Sunday",7.94873845481361,64.2485767180448
575,"2019-07-29",78,304.72,23768.16,2172,1756,64,10532,4.35670882668959,5.71939332217035,7.68340368105383,7.47079377419506,4.17438726989564,9.2621735206162,4.14313472639153,"Monday",8.27588566947436,77.2326944303563
576,"2019-07-30",91,303,27573,2158,1796,64,7317,4.51085950651685,5.71373280550937,7.67693714581808,7.49331724886215,4.17438726989564,8.89795568688403,4.35670882668959,"Tuesday",8.28248300373056,102.395320065545
577,"2019-07-31",97,304.69,29554.93,466,1905,64,8898,4.57471097850338,5.71929486628671,6.14418563412565,7.5522372875608,4.17438726989564,9.09358181136599,4.51085950651685,"Wednesday",7.77106708606541,86.005051434279
578,"2019-08-01",84,311.51,26166.84,2007,1834,64,10243,4.43081679884331,5.74143144044096,7.60439634879634,7.51425465281641,4.17438726989564,9.23434982443653,4.57471097850338,"Thursday",8.2534880283459,95.2210489696283
579,"2019-08-02",84,309.74,26018.16,16313,1829,179,10703,4.43081679884331,5.73573323588803,9.6997176149363,7.51152464839087,5.19295685089021,9.27827935498438,4.43081679884331,"Friday",9.80598497117489,102.590221043471
580,"2019-08-03",93,307.13,28563.09,5525,1592,179,7514,4.53259949315326,5.72727111072511,8.61703852638595,7.37274636640433,5.19295685089021,8.92452322613391,4.43081679884331,"Saturday",8.87024156729927,103.939091086509
581,"2019-08-04",68,301.63,20510.84,5962,1651,179,13477,4.21950770517611,5.70920110068306,8.69316127423802,7.40913644392013,5.19295685089021,9.50873980776916,4.53259949315326,"Sunday",8.93761259130621,83.5198151180634
582,"2019-08-05",96,291.5,27984,2013,1757,179,16522,4.56434819146784,5.67504000579055,7.60738142563979,7.4713630881871,5.19295685089021,9.71244810512245,4.21950770517611,"Monday",8.23483028044206,87.7354969241566
583,"2019-08-06",95,292.35,27773.25,3418,1854,179,5186,4.55387689160054,5.67795171462168,8.13681086367554,7.5251007461258,5.19295685089021,8.55371796609861,4.56434819146784,"Tuesday",8.57016507618234,126.487106615324
584,"2019-08-07",88,297.17,26150.96,2821,1811,179,7700,4.47733681447821,5.69430436562209,7.944846711002,7.50163445788341,5.19295685089021,8.94897560784178,4.55387689160054,"Wednesday",8.44074401925283,98.0568227974035
585,"2019-08-08",82,294.17,24121.94,657,1686,179,4672,4.40671924726425,5.6841578315199,6.48768401848461,7.4301141385618,5.19295685089021,8.44934252450806,4.47733681447821,"Thursday",7.7591874385078,87.0919992282318
586,"2019-08-09",112,293.15,32832.8,666,1678,179,7300,4.71849887129509,5.68068442341022,6.50128967054039,7.42535788702715,5.19295685089021,8.89562962713648,4.40671924726425,"Friday",7.7596141506969,84.5239466712851
587,"2019-08-10",97,297.29,28837.13,640,1497,179,7179,4.57471097850338,5.69470809338049,6.46146817635372,7.31121838441963,5.19295685089021,8.87891537657648,4.71849887129509,"Saturday",7.66715825531915,116.264827205311
588,"2019-08-11",66,294.42,19431.72,602,1398,179,12291,4.18965474202643,5.68500731932987,6.40025744530882,7.24279792279376,5.19295685089021,9.41662256621498,4.57471097850338,"Sunday",7.60090245954208,76.7770665525471
589,"2019-08-12",91,297.19,27044.29,611,1557,179,14296,4.51085950651685,5.69437166490201,6.4150969591716,7.350516171834,5.19295685089021,9.56773505683926,4.18965474202643,"Monday",7.68156036255954,80.1613760341354
590,"2019-08-13",93,295.14,27448.02,695,1755,179,6791,4.53259949315326,5.6874498200353,6.54391184556479,7.47022413589997,5.19295685089021,8.82335348511379,4.51085950651685,"Tuesday",7.80384330353877,114.162014325448
591,"2019-08-14",98,292.35,28650.3,678,1754,179,6232,4.58496747867057,5.67795171462168,6.5191472879404,7.46965417293213,5.19295685089021,8.73745258755058,4.53259949315326,"Wednesday",7.79646924308606,90.918233485487
592,"2019-08-15",83,288.03,23906.49,652,1604,179,4648,4.4188406077966,5.66306464137764,6.48004456192665,7.38025578842646,5.19295685089021,8.44419229853175,4.58496747867057,"Thursday",7.72134861261795,94.8829814052488
593,"2019-08-16",94,301.21,28313.74,697,1720,179,7335,4.54329478227,5.70780769590582,6.54678541076052,7.4500795698075,5.19295685089021,8.90041269057708,4.4188406077966,"Friday",7.79028238070348,84.2357295519621
594,"2019-08-17",124,277.57,34418.68,712,1564,179,6889,4.82028156560504,5.62607315362849,6.56807791141198,7.35500192110526,5.19295685089021,8.8376812155932,4.54329478227,"Saturday",7.73017479524622,106.913193225474
595,"2019-08-18",70,290.89,20362.3,674,1471,179,13962,4.24849524204936,5.67294518883603,6.51323011091231,7.29369772060144,5.19295685089021,9.54409463253035,4.82028156560504,"Sunday",7.67089483136212,93.4140884823122
596,"2019-08-19",93,286.72,26664.96,683,1637,179,14172,4.53259949315326,5.65850612978657,6.52649485957079,7.40062057737113,5.19295685089021,9.55902346598536,4.24849524204936,"Monday",7.74932246466036,85.8377368370268
597,"2019-08-20",97,293.08,28428.76,2609,1877,179,5676,4.57471097850338,5.68044560929176,7.86672228513673,7.53743003658651,5.19295685089021,8.64400203827993,4.53259949315326,"Tuesday",8.40871671508015,122.124201353721
598,"2019-08-21",143,270.54,38687.22,733,1839,179,9711,4.96284463025991,5.60041996166105,6.59714570188665,7.51697722460432,5.19295685089021,9.18101454259435,4.57471097850338,"Wednesday",7.85243908535751,100.420876737882
599,"2019-08-22",141,256.69,36193.29,1160,1810,179,7721,4.94875989037817,5.54786913113855,7.05617528410041,7.50108212425987,5.19295685089021,8.95169916830882,4.96284463025991,"Thursday",7.99631723179675,139.555727502103
600,"2019-08-23",122,264.5,32269,1495,1899,179,11424,4.80402104473326,5.57784125129835,7.30988148582479,7.54908271081229,5.19295685089021,9.34347168457936,4.94875989037817,"Friday",8.12976444579417,139.819060980439
601,"2019-08-24",137,260.34,35666.58,1063,1662,179,9527,4.91998092582813,5.56198846903831,6.96885037834195,7.41577697541539,5.19295685089021,9.16188515170678,4.80402104473326,"Saturday",7.91022370709734,138.033593282311
602,"2019-08-25",82,275.87,22621.34,1001,1586,179,18342,4.40671924726425,5.61992974026223,6.90875477931522,7.36897040219479,5.19295685089021,9.81694879111889,4.91998092582813,"Sunday",7.85825418218603,106.543063499451
603,"2019-08-26",88,276.82,24360.16,1027,1724,179,15084,4.47733681447821,5.62336747546856,6.93439720992856,7.45240245122364,5.19295685089021,9.62138985837825,4.40671924726425,"Monday",7.91971976092457,99.9717981924299
604,"2019-08-27",197,274.16,54009.52,1248,1935,179,8831,5.28320372873799,5.61371187756635,7.12929754892937,7.56786260546388,5.19295685089021,9.0860235374688,4.47733681447821,"Tuesday",8.06557942728209,120.438289318934
605,"2019-08-28",252,279.46,70423.92,2334,2128,179,9271,5.52942908751142,5.6328591696523,7.7553388128465,7.66293785046154,5.19295685089021,9.13464652760698,5.28320372873799,"Wednesday",8.40335237499248,172.576650680332
606,"2019-08-29",273,272.74,74458.02,2164,2185,179,9220,5.60947179518496,5.60851896042969,7.67971363996637,7.68937110752969,5.19295685089021,9.12913031655064,5.52942908751142,"Thursday",8.37770121259764,211.955684376215
607,"2019-08-30",314,283.33,88965.62,3734,2067,179,9260,5.74939298590825,5.64661229604117,8.22523532410167,7.63385355968177,5.19295685089021,9.13345932764022,5.60947179518496,"Friday",8.66578559546606,225.450079202018
608,"2019-08-31",157,283.85,44564.45,4007,1783,179,7965,5.05624580534831,5.64844592961674,8.29579811063615,7.48605261786314,5.19295685089021,8.98281222234415,5.74939298590825,"Saturday",8.66388757056704,276.475842733297
609,"2019-09-01",91,278.67,25358.97,1955,1521,179,2295,4.51085950651685,5.63002828606754,7.57814547241947,7.32712329225929,5.19295685089021,7.73848812249465,5.05624580534831,"Sunday",8.15363748638528,109.183950322062
610,"2019-09-02",115,280.55,32263.25,2670,1727,265,3124,4.74493212836325,5.63675196219698,7.8898337513943,7.45414107814668,5.5834963087817,8.04686951095958,4.51085950651685,"Monday",8.38867776918081,105.147992257495
611,"2019-09-03",174,283.99,49414.26,2311,2177,265,586,5.15905529921453,5.64893902627367,7.74543561027438,7.68570306123455,5.5834963087817,6.37331978957701,4.74493212836325,"Tuesday",8.40916244720253,132.06658299062
612,"2019-09-04",130,287.48,37372.4,2034,2511,265,3633,4.86753445045558,5.66115329260024,7.61775957660851,7.82843635915759,5.5834963087817,8.1978140322212,5.15905529921453,"Wednesday",8.42178300661158,150.795166733211
613,"2019-09-05",169,273.9,46289.1,1860,2549,265,6114,5.12989871492307,5.61276307626903,7.52833176670725,7.84345640437612,5.5834963087817,8.71833650245078,4.86753445045558,"Thursday",8.39140318535794,130.453368754928
614,"2019-09-06",182,276.1,50250.2,4166,2733,265,5588,5.2040066870768,5.62076311893611,8.33471162182092,7.91315518592807,5.5834963087817,8.62837672037685,5.12989871492307,"Friday",8.83913175254611,162.636384168775
615,"2019-09-07",209,263.03,54973.27,2677,2374,265,6241,5.34233425196481,5.57226809411352,7.89245204352035,7.77233157516961,5.5834963087817,8.73889570493404,5.2040066870768,"Saturday",8.52734152246805,192.405819643939
616,"2019-09-08",121,276.91,33506.11,2630,2183,265,10506,4.79579054559674,5.62369254364544,7.87473912517181,7.68845535654994,5.5834963087817,9.25970180151391,5.34233425196481,"Sunday",8.47907586930311,150.598396060532
617,"2019-09-09",151,275.56,41609.56,4247,2343,265,15086,5.01727983681492,5.618805390725,8.35396813031327,7.7591874385078,5.5834963087817,9.62152244041358,4.79579054559674,"Monday",8.79330862749655,145.569864084913
618,"2019-09-10",137,276.19,37838.03,3667,2705,265,5565,4.91998092582813,5.62108903467167,8.20712916807133,7.90285719128058,5.5834963087817,8.62425226370964,5.01727983681492,"Tuesday",8.75966867102994,187.00233049557
619,"2019-09-11",126,279.1,35166.6,5531,2672,265,4997,4.83628190695148,5.63157014054228,8.61812390999468,7.89058253465654,5.5834963087817,8.51659301134421,4.91998092582813,"Wednesday",9.01225522000275,138.314972416839
620,"2019-09-12",118,276.76,32657.68,3773,2677,265,3453,4.77068462446567,5.62315070463061,8.23562571996431,7.89245204352035,5.5834963087817,8.14699869738999,4.83628190695148,"Thursday",8.77183540978982,127.954595342558
621,"2019-09-13",122,278.13,33931.86,4369,2678,265,4463,4.80402104473326,5.628088630287,8.38228942895144,7.89282552625112,5.5834963087817,8.40357646462927,4.77068462446567,"Friday",8.86035727332702,123.977144219517
622,"2019-09-14",133,270.84,36021.72,5601,2339,265,5999,4.89034912822175,5.60152824061744,8.63070043220983,7.75747876658418,5.5834963087817,8.69934806765309,4.80402104473326,"Saturday",8.97966855424118,147.665557457069
623,"2019-09-15",95,273.7,26001.5,18567,2043,265,9918,4.55387689160054,5.61203261604663,9.82914109040747,7.62217459481762,5.5834963087817,9.20210656704908,4.89034912822175,"Sunday",9.9335316738845,124.894714759384
624,"2019-09-16",127,265.06,33662.62,4765,2296,265,11191,4.84418708645859,5.57995621545253,8.4690528160883,7.73892375743946,5.5834963087817,9.32286516281803,4.55387689160054,"Monday",8.86234196351635,124.056677461029
625,"2019-09-17",132,271.21,35799.72,3966,2655,265,5095,4.88280192258637,5.60289342854278,8.28551330907974,7.88419993367604,5.5834963087817,8.53601494565683,4.84418708645859,"Tuesday",8.79800169492485,166.675375926396
626,"2019-09-18",127,275.87,35035.49,4512,2668,265,6225,4.84418708645859,5.61992974026223,8.4144957931779,7.88908440703551,5.5834963087817,8.73632872133291,4.88280192258637,"Wednesday",8.87905466204227,135.234344829515
627,"2019-09-19",126,268.53,33834.78,8660,2603,265,4424,4.83628190695148,5.59296263955096,9.06647000155648,7.86441990499457,5.5834963087817,8.39479954320217,4.84418708645859,"Thursday",9.3292782960477,139.40031448166
628,"2019-09-20",141,259.89,36644.49,2694,2492,265,4649,4.94875989037817,5.56025846457016,7.89878235697031,7.82084087990734,5.5834963087817,8.44440742169058,4.83628190695148,"Friday",8.55371796609861,131.485280966911
629,"2019-09-21",197,244.05,48077.85,2432,2230,265,5014,5.28320372873799,5.49737312233316,7.79646924308606,7.70975686445416,5.5834963087817,8.51998927871824,4.94875989037817,"Saturday",8.4471998195957,164.044318552856
630,"2019-09-22",119,254.94,30337.86,2147,2053,265,8711,4.77912349311153,5.54102822335478,7.67182679787878,7.62705741701893,5.5834963087817,9.07234187381889,5.28320372873799,"Sunday",8.34283980427146,147.988290491943
631,"2019-09-23",131,257.41,33720.71,3609,2149,265,13690,4.87519732320115,5.55067014444623,8.19118600464279,7.67275789664251,5.5834963087817,9.52442091828249,4.77912349311153,"Monday",8.65834547117212,146.921242368168
632,"2019-09-24",174,256.68,44662.32,2430,2584,265,8090,5.15905529921453,5.54783017288231,7.79564653633459,7.85709386490249,5.5834963087817,8.99838401005254,4.87519732320115,"Tuesday",8.51998927871824,174.995976659243
633,"2019-09-25",123,268.45,33019.35,5188,2569,265,5531,4.81218435537242,5.59266467686858,8.55410354543633,7.85127199710988,5.5834963087817,8.61812390999468,5.15905529921453,"Wednesday",8.95635094049087,167.869454370613
634,"2019-09-26",133,267.9,35630.7,5467,2471,265,5894,4.89034912822175,5.59061377655056,8.606485298895,7.81237820598861,5.5834963087817,8.68169016329764,4.81218435537242,"Thursday",8.97941663334301,133.800521435037
635,"2019-09-27",134,262.04,35113.36,4881,2345,265,5147,4.89783979995091,5.56849716386368,8.49310539588715,7.76004068088038,5.5834963087817,8.54616929965275,4.89034912822175,"Friday",8.88544091170758,140.986611542125
636,"2019-09-28",147,269.91,39676.77,4408,2040,265,5289,4.99043258677874,5.59808857009714,8.39117635083275,7.62070508683826,5.5834963087817,8.57338447106598,4.89783979995091,"Saturday",8.77152528418647,154.383228738135
637,"2019-09-29",112,270.59,30306.08,8188,1838,265,9355,4.71849887129509,5.60060476013883,9.01042494678118,7.51643330291563,5.5834963087817,9.14366623870819,4.99043258677874,"Sunday",9.21293699782345,126.035936338001
638,"2019-09-30",188,271.58,51057.04,2768,1963,265,14196,5.23644196282995,5.60425675527065,7.92588031673756,7.58222919427646,5.5834963087817,9.56071551376639,4.71849887129509,"Monday",8.46189187563115,134.235125866362
639,"2019-10-01",328,270.16,88612.48,11292,2471,265,4043,5.79301360838414,5.59901437607731,9.33184978937338,7.81237820598861,5.5834963087817,8.30474226964077,5.23644196282995,"Tuesday",9.52973911097953,234.671546093298
